Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1FjD1jpm51dH5LzLvrDVPY,"In My Bed","Singular Act II","Sabrina Carpenter",2019-07-19,189980,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Hollywood Records",0.545,0.385,9,-6.01,0,0.299,0.0714,0.0014,0.0859,0.655,218.365,4
spotify:track:1yXFAwSMDZmX2ZyDLLyQ9s,"Almost Love","Singular Act I","Sabrina Carpenter",2018-11-09,212360,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Hollywood Records",0.81,0.759,9,-3.029,0,0.0376,0.111,0.00000473,0.0919,0.615,104.993,4
spotify:track:75wU86jr8iIiBVfD3kU3cU,"prfct","Singular Act I","Sabrina Carpenter",2018-11-09,166533,53,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Hollywood Records",0.789,0.771,8,-5.191,0,0.0581,0.18,0,0.336,0.5,122.966,4
spotify:track:5VhvD0AKRprEaFtPNKGBQR,"Dumb & Poetic","Short n' Sweet","Sabrina Carpenter",2024-08-23,133478,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.471,0.389,7,-5.421,1,0.0264,0.772,0,0.247,0.238,78.092,3
spotify:track:0XkZmBCCcdMY0EPY8ij6Gb,"Slim Pickins","Short n' Sweet","Sabrina Carpenter",2024-08-23,152195,71,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.619,0.542,2,-8.681,1,0.0529,0.288,0,0.151,0.308,99.824,4
spotify:track:2tHwzyyOLoWSFqYNjeVMzj,"Please Please Please","Short n' Sweet","Sabrina Carpenter",2024-08-23,186365,84,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,4
spotify:track:09LrGvT9KsACH66RHYMDyR,"Don’t Smile","Short n' Sweet","Sabrina Carpenter",2024-08-23,206295,77,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.628,0.453,1,-10.141,1,0.0271,0.448,0.000538,0.165,0.328,89.969,4
spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,"Busy Woman","Short n' Sweet (Deluxe)","Sabrina Carpenter",2025-02-14,186612,84,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.727,0.755,7,-5.152,1,0.036,0.17,0,0.101,0.903,117.015,4
spotify:track:21B4gaTWnTkuSh77iWEXdS,"Juno","Short n' Sweet","Sabrina Carpenter",2024-08-23,223192,83,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,"Bed Chem","Short n' Sweet","Sabrina Carpenter",2024-08-23,171869,84,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
spotify:track:48vIfHaK7by6x0T6ucpODL,"Make You Mine","Make You Mine","Madison Beer",2024-02-09,221709,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.533,0.642,6,-6.315,0,0.0403,0.221,0.00697,0.238,0.488,123.128,4
spotify:track:12BAxMbHzksw2xiq05gKtT,"Sweet Relief","Silence Between Songs","Madison Beer",2023-09-15,161852,56,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.715,0.579,7,-8.399,0,0.0368,0.301,0.0665,0.188,0.444,131.925,4
spotify:track:6Z3KPGftGu9ZVvkAY8SaZa,"Home with You","As She Pleases","Madison Beer",2018-02-02,190576,57,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Access Records",0.631,0.6,7,-6.137,0,0.0873,0.0646,0,0.0952,0.732,170.128,4
spotify:track:2diyn0LGRfXprGer1atyMH,"Home To Another One","Silence Between Songs","Madison Beer",2023-09-15,149108,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994,4
spotify:track:1X4ZkhlRRohkV33cITaJYs,"Baby","Life Support","Madison Beer",2021-02-26,207734,58,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.705,0.707,0,-5.174,1,0.0534,0.0799,0,0.149,0.452,117.974,4
spotify:track:0Es6dDXHGqqQWoA8tlK4LG,"Dear Society","Dear Society","Madison Beer",2019-05-17,179576,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Access Records",0.651,0.594,7,-6.374,0,0.0491,0.163,0,0.133,0.416,145.942,4
spotify:track:3JqEamRw9aUvTKIhPXne9J,"Spinnin","Silence Between Songs","Madison Beer",2023-09-15,166916,53,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.644,0.309,8,-9.493,1,0.0299,0.737,0,0.111,0.172,121.886,3
spotify:track:1thsMfc9Z8zztIx7Le3JQM,"Hurts Like Hell (feat. Offset)","Hurts Like Hell (feat. Offset)","Madison Beer;Offset",2018-11-09,207108,55,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Access Records",0.704,0.56,1,-6.791,0,0.179,0.185,0,0.0948,0.608,75.002,4
spotify:track:3SHLX5ePGvPKcWKM05Thga,"I Wonder","Silence Between Songs","Madison Beer",2023-09-15,157987,51,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.675,0.482,2,-8.607,1,0.0298,0.733,0,0.156,0.646,125.971,4
spotify:track:2Txj791OlOaNSMpps0gz5K,"Follow The White Rabbit","Life Support","Madison Beer",2021-02-26,179712,50,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.65,0.405,2,-6.023,1,0.0329,0.222,0,0.0868,0.22,95.005,4
spotify:track:56PI2B44h5mId3OAMrsM1r,"Fools","As She Pleases","Madison Beer",2018-02-02,218460,47,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Access Records",0.743,0.793,6,-3.864,0,0.0388,0.028,0,0.157,0.851,120.897,4
spotify:track:2zg4iqc1u4MIWzM567B8om,"Stained Glass","Life Support","Madison Beer",2021-02-26,207531,48,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Epic/Sing It Loud",0.278,0.605,11,-4.972,1,0.0479,0.305,0,0.0795,0.13,84.874,4
spotify:track:05KeRMxuutPAe5JOVlzZi3,"I Won't Let You Walk Away (feat. Madison Beer) - Lost Kings Remix","The Remixes","Mako;Madison Beer;Lost Kings",2016-06-20,246593,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Ultra Records, LLC",0.601,0.819,3,-6.13,1,0.0314,0.0997,0.00146,0.115,0.297,127.998,4
spotify:track:3rf9vbMO0vuhtB3CDHTjsO,"HeartLess","As She Pleases","Madison Beer",2018-02-02,158633,46,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Access Records",0.636,0.439,10,-7.354,0,0.0303,0.211,0,0.0942,0.235,100.046,4
spotify:track:4jPC5HNBHkuRMtrscdHQty,"Melodies","Melodies","Madison Beer",2013-01-01,212520,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Schoolboy / IDJ",0.477,0.919,6,-2.695,1,0.218,0.0501,0,0.539,0.569,178.287,4
spotify:track:7lqsmY0ifoZsqBU6DpbCIq,"All For Love","All For Love","Madison Beer;Jack & Jack",2015-09-04,203680,42,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Schoolboy / IDJ",0.653,0.76,1,-4.892,0,0.0556,0.00514,0.0000379,0.0658,0.133,119.905,4
spotify:track:4RVwu0g32PAqgUiJoXsdF8,"Happier Than Ever","Happier Than Ever","Billie Eilish",2021-07-30,298899,83,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
spotify:track:6TGd66r0nlPaYm3KIoI7ET,"THE GREATEST","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,293840,81,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.407,0.192,7,-10.99,1,0.0368,0.637,0.00000333,0.21,0.159,128.173,4
spotify:track:54bFM56PmE4YLRnqpW6Tha,"Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,69,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
spotify:track:04sN26COy28wTXYj3dMoiZ,"Bored","Bored","Billie Eilish",2017-03-30,180933,78,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom",0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
spotify:track:2KnuaZYoGzDoHiBTNYOTXG,"Billie Bossa Nova","Happier Than Ever","Billie Eilish",2021-07-30,196730,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,4
spotify:track:38GBNKZUhfBkk3oNlWzRYd,"NDA","Happier Than Ever","Billie Eilish",2021-07-30,195776,75,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,4
spotify:track:7qEKqBCD2vE5vIBsrUitpD,"ilomilo","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,156370,73,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,4
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,"Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,89,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
spotify:track:1R0a2iXumgCiFb7HEZ7gUE,"Don’t Blame Me","reputation","Taylor Swift",2017-11-10,236413,84,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.615,0.534,9,-6.719,0,0.0386,0.106,0.0000176,0.0607,0.193,135.917,4
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,"august","folklore","Taylor Swift",2020-07-24,261922,88,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
spotify:track:3CeCwYWvdfXbZLXFhBrbnf,"Love Story (Taylor’s Version)","Love Story (Taylor’s Version)","Taylor Swift",2021-02-12,235766,78,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.626,0.79,2,-4.302,1,0.0311,0.135,0.00000397,0.0989,0.416,119.082,4
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,"Delicate","reputation","Taylor Swift",2017-11-10,232253,83,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4
spotify:track:3sW3oSbzsfecv9XoUdGs7h,"Enchanted (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,353253,79,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.52,0.553,8,-3.546,1,0.0269,0.016,0,0.165,0.227,81.949,4
spotify:track:5enxwA8aAbwZbf5qCHORXi,"All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift",2021-11-12,613026,82,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023,4
spotify:track:1GP8VW5Wk2w2obkWjGCGXd,"So High School","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","Taylor Swift",2024-04-19,228800,75,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.366,0.866,7,-4.514,1,0.0466,0.0274,0.00000307,0.106,0.293,176.07,4
spotify:track:1qrpoAMXodY6895hGKoUpA,"You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,231124,83,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,4
spotify:track:2yLa0QULdQr0qAIvVwN6B5,"...Ready For It?","reputation","Taylor Swift",2017-11-10,208186,81,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,4
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,"You Need To Calm Down","Lover","Taylor Swift",2019-08-23,171360,77,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4
spotify:track:7G0gBu6nLdhFDPRLc0HdDG,"Mine (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,231706,74,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.647,0.793,7,-2.903,1,0.0363,0.00314,0.00000193,0.174,0.5,121.101,4
spotify:track:5kHMfzgLZP95O9NBy0ku4v,"I Can See You (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,273186,73,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.695,0.768,6,-4.883,1,0.0344,0.0577,0,0.0426,0.813,123.054,4
spotify:track:2T9WeqSMJJb8YBDHPYGU4p,"22 (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,230960,66,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.642,0.695,7,-5.62,1,0.0281,0.000443,0.0000102,0.0753,0.642,103.984,4
spotify:track:4y5bvROuBDPr5fuwXbIBZR,"Paper Rings","Lover","Taylor Swift",2019-08-23,222400,77,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.811,0.719,9,-6.553,1,0.0497,0.0129,0.0000136,0.0742,0.865,103.979,4
spotify:track:0kAZ3H6G9Zac4PMpmobMkj,"If This Was A Movie (Taylor’s Version)","If This Was A Movie (Taylor’s Version)","Taylor Swift",2021-04-09,237022,65,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.471,0.699,4,-3.745,1,0.028,0.0997,0,0.229,0.234,147.82,4
spotify:track:7l2tmgUhV7Y2aJHjiszifg,"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",2021-04-07,277591,67,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.661,0.819,11,-6.269,0,0.0519,0.167,0,0.0647,0.724,135.937,4
spotify:track:214nt20w5wOxJnY462klLw,"Miss Americana & The Heartbreak Prince","Lover","Taylor Swift",2019-08-23,234146,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,4
spotify:track:2dgFqt3w9xIQRjhPtwNk3D,"Death By A Thousand Cuts","Lover","Taylor Swift",2019-08-23,198533,72,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Taylor Swift",0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,4
spotify:track:56uXDJRCuoS7abX3SkzHKQ,"Myron","Eternal Atake (Deluxe) - LUV vs. The World 2","Lil Uzi Vert",2020-03-13,224954,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"мелодичный рэп","Generation Now/Atlantic",0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,4
spotify:track:18vXApRmJSgQ6wG2ll9AOg,"RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,76,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"","Columbia",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
spotify:track:2oHDJHNondITqbl8xZ9vPn,"Bigger Than Life","Eternal Atake","Lil Uzi Vert;WanMor",2020-03-06,192705,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"мелодичный рэп","Generation Now/Atlantic",0.776,0.752,8,-4.711,0,0.193,0.325,0,0.33,0.716,140.013,4
spotify:track:2ZRo7axmMPeSVUvDbGkJah,"Hope","?","XXXTENTACION",2018-03-16,110886,81,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"эмо-рэп","Bad Vibes Forever, LLC",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
spotify:track:3kW4z2pIj5VY5fLjBrMRL5,"P2","Eternal Atake","Lil Uzi Vert",2020-03-06,234626,61,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"мелодичный рэп","Generation Now/Atlantic",0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,4
spotify:track:20I6sIOMTCkB6w7ryavxtO,"Call Me Maybe","Kiss","Carly Rae Jepsen",2012-01-01,193400,81,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"","Silent Records IGA",0.782,0.58,7,-6.548,1,0.0407,0.0114,0.00000228,0.108,0.66,120.021,4
spotify:track:2eAZfqOm4EnOF9VvN50Tyc,"The Way Life Goes (feat. Oh Wonder)","Luv Is Rage 2","Lil Uzi Vert;Oh Wonder",2017-08-25,221746,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"мелодичный рэп","Generation Now/Atlantic",0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,4
spotify:track:6IPwKM3fUUzlElbvKw2sKl,"we fell in love in october","we fell in love in october / October Passed Me By","girl in red",2018-11-21,184153,83,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:05:48Z,"bedroom pop","world in red",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4
spotify:track:15og0pCEcTFWEXOFKdcJlU,"Hate Me","Brightest Blue","Ellie Goulding;Juice WRLD",2020-07-16,188066,74,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T15:06:02Z,"мелодичный рэп,эмо-рэп","Polydor Records",0.64,0.789,8,-4.891,1,0.0644,0.0875,0,0.147,0.762,75.018,4
spotify:track:6rYgEHuyhO064Lgj48qlIe,"I'll Call You Mine","if i could make it go quiet","girl in red",2021-04-30,201945,62,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-14T18:06:20Z,"bedroom pop","world in red",0.612,0.727,4,-5.141,1,0.0492,0.173,0.0000561,0.273,0.677,119.907,4
spotify:track:3SEZEyvEALlomED5xFeqOs,"summer depression","summer depression","girl in red",2018-03-03,151693,62,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-14T18:07:18Z,"bedroom pop","world in red",0.693,0.308,9,-15.635,1,0.0442,0.645,0.476,0.127,0.677,129.943,4
spotify:track:14tud1FLjpHMYHpD2c7NbO,"i'll die anyway.","i'll die anyway.","girl in red",2019-07-17,192612,62,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-14T18:13:53Z,"bedroom pop","world in red",0.473,0.626,0,-6.887,1,0.0288,0.000427,0.578,0.0786,0.172,157.912,4
spotify:track:0AjcdGri5vhJsmZnduCEqd,"October Passed Me By","October Passed Me By","girl in red",2022-10-14,165746,60,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-14T18:14:37Z,"bedroom pop","Columbia",0.513,0.372,4,-13.005,0,0.042,0.747,0.0572,0.102,0.218,78.036,4
spotify:track:6XiqdnMk2LLbmybmyx30jD,"BOYSHIT","Life Support","Madison Beer",2021-02-26,160397,55,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-14T20:05:26Z,"","Epic/Sing It Loud",0.638,0.699,1,-6.542,1,0.0892,0.0203,0,0.0879,0.57,121.122,4
spotify:track:1dGr1c8CrMLDpV6mPbImSI,"Lover","Lover","Taylor Swift",2019-08-23,221306,86,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T17:57:33Z,"","Taylor Swift",0.359,0.543,7,-7.582,1,0.0919,0.492,0.0000158,0.118,0.453,68.534,4
spotify:track:3RauEVgRgj1IuWdJ9fDs70,"The Man","Lover","Taylor Swift",2019-08-23,190360,77,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:00:28Z,"","Taylor Swift",0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4
spotify:track:2Rk4JlNc2TPmZe2af99d45,"ME! (feat. Brendon Urie of Panic! At The Disco)","Lover","Taylor Swift;Brendon Urie;Panic! At The Disco",2019-08-23,193000,73,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:03:30Z,"змо","Taylor Swift",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,4
spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,"Daylight","Lover","Taylor Swift",2019-08-23,293453,82,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:06:58Z,"","Taylor Swift",0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,4
spotify:track:43rA71bccXFGD4C8GOpIlN,"I Forgot That You Existed","Lover","Taylor Swift",2019-08-23,170640,72,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:10:05Z,"","Taylor Swift",0.664,0.316,5,-10.345,1,0.519,0.298,0.00000203,0.0812,0.541,92.875,4
spotify:track:3pHkh7d0lzM2AldUtz2x37,"The Archer","Lover","Taylor Swift",2019-08-23,211240,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:10:35Z,"","Taylor Swift",0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4
spotify:track:2YWtcWi3a83pdEg3Gif4Pd,"I Think He Knows","Lover","Taylor Swift",2019-08-23,173386,70,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:10:51Z,"","Taylor Swift",0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,4
spotify:track:12M5uqx0ZuwkpLp5rJim1a,"Cornelia Street","Lover","Taylor Swift",2019-08-23,287266,74,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:11:11Z,"","Taylor Swift",0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,4
spotify:track:1LLXZFeAHK9R4xUramtUKw,"London Boy","Lover","Taylor Swift",2019-08-23,190240,73,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:11:26Z,"","Taylor Swift",0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,4
spotify:track:5hQSXkFgbxjZo9uCwd11so,"False God","Lover","Taylor Swift",2019-08-23,200306,78,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:12:28Z,"","Taylor Swift",0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,4
spotify:track:4AYtqFyFbX0Xkc2wtcygTr,"Soon You’ll Get Better (feat. The Chicks)","Lover","Taylor Swift;The Chicks",2019-08-23,201586,65,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:12:33Z,"кантри","Taylor Swift",0.433,0.182,0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4
spotify:track:1SymEzIT3H8UZfibCs3TYi,"Afterglow","Lover","Taylor Swift",2019-08-23,223293,75,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:12:47Z,"","Taylor Swift",0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,4
spotify:track:1SmiQ65iSAbPto6gPFlBYm,"It’s Nice To Have A Friend","Lover","Taylor Swift",2019-08-23,150440,64,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-16T18:13:20Z,"","Taylor Swift",0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,4
spotify:track:79uDOz0zuuWS7HWxzMmTa2,"Back To December (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,294189,73,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:29:58Z,"","Taylor Swift",0.486,0.635,2,-3.994,1,0.0278,0.00705,0,0.119,0.235,141.868,4
spotify:track:3MytWN8L7shNYzGl4tAKRp,"Sparks Fly (Taylor’s Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,261230,69,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:30:22Z,"","Taylor Swift",0.605,0.769,5,-2.413,1,0.032,0.0241,0,0.0936,0.366,114.921,4
spotify:track:5xXqyjLicvEpch72qEryFT,"Speak Now (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,242473,66,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:30:55Z,"","Taylor Swift",0.734,0.686,7,-2.926,1,0.0349,0.225,0,0.136,0.598,119.002,4
spotify:track:30Y4CV7A6YqtQtTTo7Ue4j,"Mean (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,238693,65,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:31:36Z,"","Taylor Swift",0.526,0.7,4,-3.95,1,0.0392,0.321,0,0.213,0.596,163.949,4
